id,Text,Spam
775,i wil be there with in ltgt minutes got any space,0
776,just sleepingand surfing,0
777,thanks for picking up the trash,0
778,why dont you go tell your friend youre not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,0
779,hi its kate it was lovely to see you tonight and ill phone you tomorrow i got to sing and a guy gave me his card xxx,0
780,happy new year my dear brother i really do miss you just got your number and decided to send you this text wishing you only happiness abiola,0
781,that means get the door,0
782,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple pls reply,0
783,hmmm i thought we said 2 hours slave not 3 you are late how should i punish you,0
784,beerage,0
785,you have an important customer service announcement from premier call freephone 0800 542 0578 now,1
786,dont think so it turns off like randomlly within 5min of opening,0
787,she was supposed to be but couldnt make it shes still in town though,0
788,it does it on its own most of the time it fixes my spelling but sometimes it gets a completely diff word go figure,0
789,ever thought about living a good life with a perfect partner just txt back name and age to join the mobile community 100psms,1
790,5 free top polyphonic tones call 087018728737 national rate get a toppoly tune sent every week just text subpoly to 81618 3 per pole unsub 08718727870,1
791,gud mrng dear hav a nice day,0
792,this is hoping you enjoyed your game yesterday sorry ive not been in touch but pls know that you are fondly bein thot off have a great week abiola,0
793,all e best 4 ur driving tmr,0
794,ywhere u at dogbreath its just sounding like jan c thats al,0
795,omg i want to scream i weighed myself and i lost more weight woohoo,0
796,there generally isnt one its an uncountable noun u in the dictionary pieces of research,0
797,its really getting me down just hanging around,0
798,orange customer you may now claim your free camera phone upgrade for your loyalty call now on 0207 153 9996 offer ends 14thmarch tcs apply optout availa,1
799,petey boy whereare you me and all your friendsare in thekingshead come down if you canlove nic,0
800,ok i msg u b4 i leave my house,0
801,gimme a few was ltgt minutes ago,0
802,last chance claim ur 150 worth of discount vouchers today text shop to 85023 now savamob offers mobile t cs savamob pobox84 m263uz 300 sub 16,1
803,appt is at lttimegt am not my fault u dont listen i told u twice,0
804,free for 1st week no1 nokia tone 4 ur mobile every week just txt nokia to 8077 get txting and tell ur mates wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone,1
805,you have won a guaranteed 200 award or even 1000 cashto claim ur award call free on 08000407165 18 2 stop getstop on 88222 php rg21 4jx,1
806,k ill be there before 4,0
807,i dled 3d its very imp,0
808,sure but make sure he knows we aint smokin yet,0
809,boooo you always work just quit,0
810,i am taking half day leave bec i am not well,0
811,ugh i dont wanna get out of bed its so warm,0
812,ssnervous ltgt,0
813,so theres a ring that comes with the guys costumes its there so they can gift their future yowifes hint hint,0
814,congratulations ur awarded either 500 of cd gift vouchers free entry 2 our 100 weekly draw txt music to 87066 tncs wwwldewcom1win150ppmx3age16,1
815,i borrow ur bag ok,0
816,u were outbid by simonwatson5120 on the shinco dvd plyr 2 bid again visit sms acsmsrewards 2 end bid notifications reply end out,1
817,wheres my boytoy i miss you what happened,0
818,he has lots of used ones babe but the model doesnt help youi have to bring it over and hell match it up,0
819,also are you bringing galileo or dobby,0
820,then why you not responding,0
821,boo babe u enjoyin yourjob u seemed 2 b gettin on well hunnyhope ure oktake care illspeak 2u soonlots of loveme xxxx,0
822,good afternoon starshine hows my boytoy does he crave me yet ache to fuck me sips cappuccino i miss you babe teasing kiss,0
823,on the road so cant txt,0
824,smsservices for yourinclusive text credits pls goto wwwcomuknet login 3qxj9 unsubscribe with stop no extra charge help 08702840625comuk 220cm2 9ae,1
825,25p 4 alfie moons children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed 08701417012 profit 2 charity,1
826,have a good evening ttyl,0
827,hmm bits and pieces lol sighs,0
828,hahahause your brain dear,0
829,hey you got any mail,0
830,sorry light turned green i meant another friend wanted ltgt worth but he may not be around,0
831,thanks for yesterday sir you have been wonderful hope you enjoyed the burial mojibiola,0
832,u have a secret admirer reveal who thinks u r so special call 09065174042 to opt out reply reveal stop 150 per msg recd cust care 07821230901,1
833,hi mate its rv did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roadsrvx,0
834,dear voucher holder to claim this weeks offer at you pc please go to httpwwwetlpcoukexpressoffer tscs apply to stop texts txt stop to 80062,1
835,thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good weve given you ultimatum oh we are countin down to aburo enjoy this is the message i sent days ago,0
836,surely result will offer,0
837,good morning my dear have a great amp successful day,0
838,do you want 750 anytime any network mins 150 text and a new video phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,1
839,sir i have been late in paying rent for the past few months and had to pay a ltgt charge i felt it would be inconsiderate of me to nag about something you give at great cost to yourself and thats why i didnt speak up i however am in a recession and wont be able to pay the charge this month hence my askin well ahead of months end can you please help thanks,0
840,we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call 08000930705 or reply for delivery wed,1
841,last chance 2 claim ur 150 worth of discount voucherstext yes to 85023 nowsavamobmember offers mobile t cs 08717898035 300 sub 16 remove txt x or stop,1
842,i luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,0
843,pls send me a comprehensive mail about who im paying when and how much,0
844,our prashanthettans mother passed away last night pray for her and family,0
845,urgent call 09066350750 from your landline your complimentary 4 ibiza holiday or 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18,1
846,kkwhen are you going,0
847,meanwhile in the shit suite xavier decided to give us ltgt seconds of warning that samantha was coming over and is playing jays guitar to impress her or some shit also i dont think doug realizes i dont live here anymore,0
848,my stomach has been thru so much trauma i swear i just cant eat i better lose weight,0
849,i am in officewhats the mattermsg me nowi will call you at break,0
850,yeah theres barely enough room for the two of us x has too many fucking shoes sorry man see you later,0
851,todays offer claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs 08717898035 300 sub 16 unsub reply x,1
852,u reach orchard already u wan 2 go buy tickets first,0
853,i am real baby i want to bring out your inner tigress,0
854,no da if you run that it activate the full version da,0
855,ah poor babyhope urfeeling bettersn luv probthat overdose of work hey go careful spk 2 u sn lots of lovejen xxx,0
856,stop the story ive told him ive returned it and hes saying i should not re order it,0
857,talk sexy make new friends or fall in love in the worlds most discreet text dating service just text vip to 83110 and see who you could meet,1
858,going to take your babe out,0
859,hai ana tomarrow am coming on morning ltdecimalgt ill be there in sathy then we ll go to rto office reply me after came to home,0
860,spoons it is then okay,0
861,did he just say somebody is named tampa,0
862,in work now going have in few min,0
863,your brother is a genius,0
864,sorry i guess whenever i can get a hold of my connections maybe an hour or two ill text you,0
865,did u find out what time the bus is at coz i need to sort some stuff out,0
866,dude ive been seeing a lotta corvettes lately,0
867,congratulations ur awarded either a yrs supply of cds from virgin records or a mystery gift guaranteed call 09061104283 tscs wwwsmsconet 150pm approx 3mins,1
868,same here but i consider walls and bunkers and shit important just because i never play on peaceful but i guess your place is high enough that it dont matter,0
869,private your 2003 account statement for 07808 xxxxxx shows 800 unredeemed s i m points call 08719899217 identifier code 41685 expires 071104,1
870,hello we need some posh birds and chaps to user trial prods for champneys can i put you down i need your address and dob asap ta r,1
871,what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on 0800 0721072 to find out more,1
872,well am officially in a philosophical hole so if u wanna call am at home ready to be saved,0
873,its going goodno problembut still need little experience to understand american customer voice,0
874,ill text you when i drop x off,0
875,ugh its been a long day im exhausted just want to cuddle up and take a nap,0
876,talk with yourself atleast once in a day otherwise you will miss your best friend in this world shakespeare shesil ltgt,0
877,shop till u drop is it you either 10k 5k 500 cash or 100 travel voucher call now 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary,1
878,are you in castor you need to see something,0
879,sunshine quiz wkly q win a top sony dvd player if u know which country liverpool played in mid week txt ansr to 82277 150 sptyrone,1
880,u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on 09058094565,1
881,u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on 09065171142stopsms08,1
882,reminder you have not downloaded the content you have already paid for goto httpdoit mymoby tv to collect your content,1
883,see i knew giving you a break a few times woul lead to you always wanting to miss curfew i was gonna gibe you til one but a midnight movie is not gonna get out til after 2 you need to come home you need to getsleep and if anything you need to b studdying ear training,0
884,i love to give massages i use lots of baby oil what is your fave position,0
885,dude we should go sup again,0
886,yoyyooo u know how to change permissions for a drive in mac my usb flash drive,0
887,gibbs unsoldmike hussey,0
888,i like to talk pa but am not able to i dont know y,0
889,y dun cut too short leh u dun like ah she failed shes quite sad,0
890,you unbelievable faglord,0
891,wifehow she knew the time of murder exactly,0
892,why do you ask princess,0
893,i am great princess what are you thinking about me,0
894,nutter cutter ctter cttergg cttargg ctargg ctagg ie you,0
895,its ok i noe ure busy but im really too bored so i msg u i oso dunno wat colour she choose 4 me one,0
896,doesnt g have class early tomorrow and thus shouldnt be trying to smoke at ltgt,0
897,superb thought be grateful that u dont have everything u want that means u still have an opportunity to be happier tomorrow than u are today,0
898,hope you are having a good week just checking in,0
899,im used to it i just hope my agents dont drop me since ive only booked a few things this year this whole me in boston them in nyc was an experiment,0
900,thursday night yeah sure thing well work it out then,0
901,your free ringtone is waiting to be collected simply text the password mix to 85069 to verify get usher and britney fml po box 5249 mk17 92h 450ppw 16,1
902,probably money worries things are coming due and i have several outstanding invoices for work i did two and three months ago,0
903,how is it possible to teach you and where,0
904,i wonder if your phone battery went dead i had to tell you i love you babe,0
905,lovely smell on this bus and it aint tobacco,0
906,were all getting worried over here derek and taylor have already assumed the worst,0
907,hey whats up charles sorry about the late reply,0
908,all the lastest from stereophonics marley dizzee racal libertines and the strokes win nookii games with flirt click themob wap bookmark or text wap to 82468,1
909,ill give her once i have it plus she said grinule greet you whenever we speak,0
910,white fudge oreos are in stores,0
911,january male sale hot gay chat now cheaper call 08709222922 national rate from 15pmin cheap to 78pmin peak to stop texts call 08712460324 10pmin,1
912,my love how come it took you so long to leave for zahers i got your words on ym and was happy to see them but was sad you had left i miss you,0
913,i am sorry it hurt you,0
914,cant i feel nauseous im so pissed i didnt eat any sweets all week cause today i was planning to pig out i was dieting all week and now im not hungry,0
915,ok lor but not too early me still having project meeting now,0
916,call me da i am waiting for your call,0
917,i could ask carlos if we could get more if anybody else can chip in,0
918,was actually about to send you a reminder today have a wonderful weekend,0
919,when people see my msgs they think iam addicted to msging they are wrong bcoz they dont know that iam addicted to my sweet friends bslvyl,0
920,hey you gave them your photo when you registered for driving ah tmr wanna meet at yck,0
921,dont talk to him ever ok its my word,0
922,when u wana see it then,0
923,on ma way to school can you pls send me ashleys number,0
924,it shall be fine i have avalarr now will hollalater,0
925,she went to attend another two rounds todaybut still didt reach home,0
926,actually i deleted my old websitenow i m blogging at magicalsongsblogspotcom,0
927,k wait chikkuil send aftr ltgt mins,0
928,but im on a diet and i ate 1 too many slices of pizza yesterday ugh im always on a diet,0
929,ki will give my kvb acc details,0
930,oh all have to come ah,0
931,money you r a lucky winner 2 claim your prize text money 2 88600 over 1million to give away ppt150x3normal text rate box403 w1t1jy,1
932,im really sorry i wont b able 2 do this fridayhope u can find an alternativehope yr terms going ok,0
933,congratulations ore mo owo re wa enjoy it and i wish you many happy moments to and fro wherever you go,0
934,so do you have samus shoulders yet,0
935,what time you think youll have it need to know when i should be near campus,0
936,dear matthew please call 09063440451 from a landline your complimentary 4lux tenerife holiday or 1000 cash await collection ppm150 sae tcs box334 sk38xh,1
937,then dun wear jeans lor,0
938,since when which side any fever any vomitin,0
939,kkare you in college,0
940,urgent call 09061749602 from landline your complimentary 4 tenerife holiday or 10000 cash await collection sae tcs box 528 hp20 1yf 150ppm 18,1
941,better made up for friday and stuffed myself like a pig yesterday now i feel bleh but at least its not writhing pain kind of bleh,0
942,no we sell it all so well have tons if coins then sell our coins to someone thru paypal voila money back in life pockets,0
943,theyre doing it to lots of places only hospitals and medical places are safe,0
944,how about getting in touch with folks waiting for company just txt back your name and age to opt in enjoy the community 150psms,1
945,and also ive sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,0
946,i sent my scores to sophas and i had to do secondary application for a few schools i think if you are thinking of applying do a research on cost also contact joke ogunrinde her school is one me the less expensive ones,0
947,i cant wait to see you how were the photos were useful,0
948,ur cashbalance is currently 500 pounds to maximize ur cashin now send go to 86688 only 150pmsg cc 08718720201 po box 11414 tcrw1,1
949,hey i booked the kb on sat already what other lessons are we going for ah keep your sat night free we need to meet and confirm our lodging,0
950,chk in ur belovd ms dict,0
951,is that what time you want me to come,0
952,awesome lemme know whenever youre around,0
953,shb b ok lor thanx,0
954,beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it good night,0
955,also remember to get dobbys bowl from your car,0
956,filthy stories and girls waiting for your,1
957,sorry i now then c ur msg yar lor so poor thing but only 4 one night tmr ull have a brand new room 2 sleep in,0
958,love isnt a decision its a feeling if we could decide who to love then life would be much simpler but then less magical,0
959,welp apparently he retired,0
960,my sort code is and acc no is the bank is natwest can you reply to confirm ive sent this to the right person,0
961,where,0
962,u sure u cant take any sick time,0
963,urgent we are trying to contact u todays draw shows that you have won a 800 prize guaranteed call 09050001808 from land line claim m95 valid12hrs only,1
964,watching cartoon listening music amp at eve had to go temple amp church what about u,0
965,yo chad which gymnastics class do you wanna take the site says christians class is full,0
966,are you this much buzy,0
967,or better still can you catch her and let ask her if she can sell ltgt for me,0
968,i am not sure about night menu i know only about noon menu,0
969,what do u want when i come backa beautiful necklace as a token of my heart for youthats what i will give but only to my wife of my likingbe that and seeno one can give you thatdont call mei will wait till i come,0
970,are you willing to go for aptitude class,0
971,it wont b until 215 as trying 2 sort house out is that ok,0
972,yar lor he wan 2 go c horse racing today mah so eat earlier lor i ate chicken rice u,0
973,haha awesome omw back now then,0
974,yup i thk so until e shop closes lor,0
975,what is your account number,0
976,eh u send wrongly lar,0
977,hey no i ad a crap nite was borin without ya 2 boggy with me u boring biatch thanx but u wait til nxt time il ave ya,0
978,ok i shall talk to him,0
979,dont hesitate you know this is the second time she has had weakness like that so keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0
980,hey you can pay with salary de only ltgt,0
981,another month i need chocolate weed and alcohol,0
982,if he started searching he will get job in few dayshe have great potential and talent,0
983,reckon need to be in town by eightish to walk from carpark,0
984,congrats 2 mobile 3g videophones r yours call 09063458130 now videochat wid your mates play java games dload polyph music noline rentl,1
985,look at the fuckin time what the fuck you think is up,0
986,yo guess what i just dropped,0
987,carlos says hell be at mu in ltgt minutes,0
988,im in office now i will call you ltgt min,0
989,geeee i miss you already you know your all i can think about fuck i cant wait till next year when we will be together loving kiss,0
990,yun ahthe ubi one say if wan call by tomorrowcall 67441233 look for ireneere only got bus822656166382 ubi cresubi tech park6ph for 1st 5wkg daysn,0
991,ugh gotta drive back to sd from la my butt is sore,0
992,26th of july,0
993,hi im having the most relaxing time ever we have to get up at 7am every day was the party good the other night i get home tomorrow at 5ish,0
994,up to wan come then come lor but i din c any stripes skirt,0
995,the xmas story is peace the xmas msg is love the xmas miracle is jesus hav a blessed month ahead amp wish u merry xmas,0
996,i cant i dont have her number,0
997,change again its e one next to escalator,0
998,yetunde im in class can you not run water on it to make it ok pls now,0
999,not a lot has happened here feels very quiet beth is at her aunts and charlie is working lots just me and helen in at the mo how have you been,0
1000,then wait 4 me at bus stop aft ur lect lar if i dun c then i go get my car then come back n pick,0
1001,aight will do thanks again for comin out,0
1002,nobut heard abt tat,0
1003,please call our customer service representative on freephone 0808 145 4742 between 9am11pm as you have won a guaranteed 1000 cash or 5000 prize,1
1004,yeshe is really greatbhaji told kallis best cricketer after sachin in worldvery tough to get out,0
1005,ltgt am i think should say on syllabus,0
1006,umma did she say anything,0
1007,give me a sec to think think about it,0
1008,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on 08000839402 or call 2optout,1
1009,i dont quite know what to do i still cant get hold of anyone i cud pick you up bout 730pm and we can see if theyre in the pub,0
1010,poyyarikaturkolathupalayamunjalur posterode dis ltgt,0
1011,dear heroi am leaving to qatar tonite for an apt opportunitypls do keep in touch at ltemailgt kerala,0
1012,lol i would but my mom would have a fit and tell the whole family how crazy and terrible i am,0
1013,i just got home babe are you still awake,0
1014,i dunno they close oredi not v ma fan,0
1015,just buy a pizza meat lovers or supreme u get to pick,0
1016,ya toldshe was asking wats matter,0
1017,dearregret i cudnt pick calldrove down frm ctla now at cochin homeleft mobile in carente style ishtamayoohappy bakrid,0
1018,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates wwwgetzedcouk pobox 36504 w45wq norm150ptone 16,1
1019,shall i send that exe to your mail id,0
1020,nope watching tv at home not going out v bored,0
1021,don knowwait i will check it,0
1022,good afternoon on this glorious anniversary day my sweet j i hope this finds you happy and content my prey i think of you and send a teasing kiss from across the sea coaxing images of fond souveniers you cougarpen,0
1023,guess what somebody you know secretly fancies you wanna find out who it is give us a call on 09065394514 from landline datebox1282essexcm61xn 150pmin 18,1
1024,we still on for tonight,0
1025,may i call you later pls,0
1026,hasnt that been the pattern recently crap weekends,0
1027,i have a sore throat its scratches when i talk,0
1028,yes da any plm at ur office,0
1029,are you not around or just still asleep v,0
1030,lol you forgot it eh yes ill bring it in babe,0
1031,its good well find a way,0
1032,can not use foreign stamps in this country good lecture,0
1033,yup bathe liao,0
1034,happy new year my no1 man,0
1035,oh mr sheffield you wanna play that game okay youre the boss and im the nanny you give me a raise and ill give you one,0
1036,zoe it just hit me 2 im fucking shitin myself il defo try my hardest 2 cum 2morow luv u millions lekdog,0
1037,hello baby did you get back to your moms are you setting up the computer now filling your belly how goes it loverboy i miss you already sighs,0
1038,no my blankets are sufficient thx,0
1039,naughty little thought its better to flirt flirt n flirt rather than loving someone n gettin hurt hurt n hurt gud nyt,0
1040,edison has rightly said a fool can ask more questions than a wise man can answer now you know why all of us are speechless during viva gmgngegnt,0
1041,they just talking thats it de they wont any other,0
1042,today am going to college so am not able to atten the class,0
1043,im in class will holla later,0
1044,easy ahsen got selected means its good,0
1045,mmm thats better now i got a roast down me id b better if i had a few drinks down me 2 good indian,0
1046,we know someone who you know that fancies you call 09058097218 to find out who pobox 6 ls15hb 150p,1
1047,come round its,0
1048,do 1 thing change that sentence into because i want 2 concentrate in my educational career im leaving here,0
1049,1000s flirting now txt girl or bloke ur name age eg girl zoe 18 to 8007 to join and get chatting,1
1050,i walked an hour 2 c u doesnt that show i care y wont u believe im serious,0
1051,18 days to euro2004 kickoff u will be kept informed of all the latest news and results daily unsubscribe send get euro stop to 83222,1
1052,are you available for soiree on june 3rd,0
1053,do u noe wat time e place dat sells 4d closes,0
1054,i got another job the one at the hospital doing data analysis or something starts on monday not sure when my thesis will got finished,0
1055,jays getting really impatient and belligerent,0
1056,hiya comin 2 bristol 1 st week in april les got off rudi on new yrs eve but i was snoringthey were drunk u bak at college yet my work sends ink 2 bath,0
1057,im at work please call,0
1058,then u drive lor,0
1059,ard 515 like dat y,0
1060,tell me theyre female v howre you throwing in were deciding what all to get now,0
1061,eastenders tv quiz what flower does dot compare herself to d violet e tulip f lily txt d e or f to 84025 now 4 chance 2 win 100 cash wkent150p16,1
1062,im working technical support voice processnetworking field,0
1063,i might come to kerala for 2 daysso you can be prepared to take a leave once i finalise dont plan any travel during my visitneed to finish urgent works,0
1064,ok not sure what time tho as not sure if can get to library before class will try see you at some point have good eve,0
1065,we have new local dates in your area lots of new people registered in your area reply date to start now 18 only wwwflirtpartyus replys150,1
1066,thats fine ill bitch at you about it later then,0
1067,no my mum went 2 dentist,0
1068,once free call me sir i am waiting for you,0
1069,meeting u is my work tel me when shall i do my work tomorrow,0
1070,someone u know has asked our dating service 2 contact you cant guess who call 09058091854 now all will be revealed po box385 m6 6wu,1
1071,jus finish bathing,0
1072,alright ill make sure the car is back tonight,0
1073,urgent we are trying to contact u todays draw shows that you have won a 800 prize guaranteed call 09050003091 from land line claim c52 valid12hrs only,1
1074,dear uve been invited to xchat this is our final attempt to contact u txt chat to 86688,1
1075,lul im gettin some juicy gossip at the hospital two nurses are talking about how fat they are gettin and one thinks shes obese oyea,0
1076,aight ill get on fb in a couple minutes,0
1077,oi ami parchi na re kicchu kaaj korte iccha korche na phone ta tul na plz plz,0
1078,where can download clear movies dvd copies,0
1079,yep by the pretty sculpture,0
1080,convey my regards to him,0
1081,me too watching surya movie only after 6 pm vijay movie pokkiri,0
1082,you tell what happen dont behave like this to me ok no need to say,0
1083,can u get pic msgs to your phone,0
1084,send to someone else,0
1085,wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem,0
1086,for me the love should start with attractioni should feel that i need her every time around meshe should be the first thing which comes in my thoughtsi would start the day and end it with hershe should be there every time i dreamlove will be then when my every breath has her namemy life should happen around hermy life will be named to heri would cry for herwill give all my happiness and take all her sorrowsi will be ready to fight with anyone for heri will be in love when i will be doing the craziest things for herlove will be when i dont have to proove anyone that my girl is the most beautiful lady on the whole planeti will always be singing praises for herlove will be when i start up making chicken curry and end up makiing sambarlife will be the most beautiful thenwill get every morning and thank god for the day because she is with mei would like to say a lotwill tell later,0
1087,frndship is like a needle of a clock though v r in d same clock v r nt able 2 met evn if v meetitz only 4few seconds bt v alwys stay conected gud 9t,0
1088,i dont think he has spatula hands,0
1089,you can never do nothing,0
1090,you are awarded a sipix digital camera call 09061221061 from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16 p p399,1
1091,goodmorning today i am late for ltdecimalgt min,0
1092,win urgent your mobile number has been awarded with a 2000 prize guaranteed call 09061790121 from land line claim 3030 valid 12hrs only 150ppm,1
1093,please da call me any mistake from my side sorry da pls da goto doctor,0
1094,where r we meeting,0
1095,well the weather in calis great but its complexities are great you need a car to move freely its taxes are outrageous but all in all its a great place the sad part is i missing home,0
1096,now only i reached home i am very tired now i will come tomorro,0
1097,ryder unsoldnow gibbs,0
1098,dear subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans when was elvis presleys birthday txt answer to 80062,1
1099,dont fret ill buy the ovulation test strips and send them to you you wont get them til like march can you send me your postal addressull be alrightokay,0
1100,no gifts you trying to get me to throw myself off a cliff or something,0
1101,been up to ne thing interesting did you have a good birthday when are u wrking nxt i started uni today,0
1102,you busy or can i come by at some point and figure out what were doing tomorrow,0
1103,yeah go on then bored and depressed sittin waitin for phone to ring hope the wind drops though scary,0
1104,black shirt n blue jeans i thk i c,0
1105,aiyah sorry lor i watch tv watch until i forgot 2 check my phone,0
1106,message important information for o2 user today is your lucky day 2 find out why log onto httpwwwurawinnercom there is a fantastic surprise awaiting you,1
1107,on hen night going with a swing,0
1108,good afternoon my love how goes your day what are you up to i woke early and am online waiting for you hmmm italian boy is online i see grins,0
1109,from someone not to smoke when every time ive smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0
1110,no youll just get a headache trying to figure it out u can trust me to do the math i promise o,0
1111,s sfirst timedhoni rocks,0
1112,ok ill tell the company,0
1113,awesome think we can get an 8th at usf some time tonight,0
1114,so that means you still think of teju,0
1115,no im good for the movie is it ok if i leave in an hourish,0
1116,no nothis is kallis home groundamla home town is durban,0
1117,so lets make it saturday or monday as per convenience,0
1118,hey what time is your driving on fri we go for evaluation on fri,0
1119,449050000301 you have won a 2000 price to claim call 09050000301,1
1120,im going 4 lunch now wif my family then aft dat i go str 2 orchard lor,0
1121,bored of speed dating try speedchat txt speedchat to 80155 if you dont like em txt swap and get a new chatter chat80155 pobox36504w45wq 150pmsg rcd 16,1
1122,cancel cheyyamoand get some money back,0
1123,do you want 750 anytime any network mins 150 text and a new video phone for only five pounds per week call 08000776320 now or reply for delivery tomorrow,1
1124,okok okthenwhats ur todays plan,0
1125,good morning princess how are you,0
1126,aiyar sorry lor forgot 2 tell u,0
1127,for taking part in our mobile survey yesterday you can now have 500 texts 2 use however you wish 2 get txts just send txt to 80160 tc wwwtxt43com 150p,1
1128,not tonight mate catching up on some sleep this is my new number by the way,0
1129,height of oh shit situation a guy throws a luv letter on a gal but falls on her brothers head whos a gayd,0
1130,ur hmv quiz cashbalance is currently 500 to maximize ur cashin now send hmv1 to 86688 only 150pmsg,1
1131,so check your errors and if you had difficulties do correction,0
1132,howz painhope u r fine,0
1133,sorry ill call later,0
1134,good morning princess how are you,0
1135,as i entered my cabin my pa said happy bday boss i felt special she askd me 4 lunch after lunch she invited me to her apartment we went there,0
1136,u wake up already thanx 4 e tau sar piah its quite nice,0
1137,k do i need a login or anything,0
1138,dont forget you can place as many free requests with 1stchoicecouk as you wish for more information call 08707808226,1
1139,lol no just was busy,0
1140,what u wearing,0
1141,messagesome text missing sendername missing number missing sentdate missing missing u a lot thats y everything is missing sent via fullonsmscom,0
1142,ohas usual vijay film or its different,0
1143,i dont know u and u dont know me send chat to 86688 now and lets find each other only 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 years or over,1
1144,have you had a good day mine was really busy are you up to much tomorrow night,0
1145,and is there a way you can send shades stuff to her and she has been wonderful too,0
1146,really i tot ur paper ended long ago but wat u copied jus now got use u happy lar i still haf 2 study,0
1147,thank you winner notified by sms good luck no future marketing reply stop to 84122 customer services 08450542832,1
1148,babe i lost you,0
1149,ok help me ask if shes working tmr a not,0
1150,im not driving raining then ill get caught at e mrt station lor,0
1151,not a drop in the tank,0
1152,that said can you text him one more time,0
1153,sorry ill call later,0
1154,ok i go change also,0
1155,1000s of girls many local 2 u who r virgins 2 this r ready 2 4fil ur every sexual need can u 4fil theirs text cute to 69911150p m,1
1156,did u find a sitter for kaitlyn i was sick and slept all day yesterday,0
1157,sorry man accidentally left my phone on silent last night and didnt check it til i got up,0
1158,hey something came up last min think i wun be signing up tmr hee,0
1159,hes an adult and would learn from the experience theres no real danger i just dont like peeps using drugs they dont need but no comment,0
1160,hey theres veggie pizza,0
1161,yun buying but school got offer 2000 plus only,0
1162,you sure your neighbors didnt pick it up,0
1163,k i will sent it again,0
1164,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005 text fa to 87121 to receive entry questionstd txt ratetcs apply 08452810075over18s,1
1165,new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say im always correct,0
1166,well im computerless time to make some oreo truffles,0
1167,haha yeah i see that now be there in a sec,0
1168,i am not having her number sir,0
1169,lol now im after that hot air balloon,0
1170,ok now i am in bus if i come soon i will come otherwise tomorrow,0
1171,msgs r not time passthey silently say that i am thinking of u right now and also making u think of me at least 4 a moment gd ntswt drms shesil,0
1172,yeah we can probably swing by once my roommate finishes up with his girl,0
1173,got what it takes 2 take part in the wrc rally in oz u can with lucozade energy text rally le to 61200 25p see packs or lucozadecoukwrc itcould be u,1
1174,happy new years melody,0
1175,dun need to pick ur gf,0
1176,yay you better not have told that to 5 other girls either,0
1177,horrible u eat macs eat until u forgot abt me already rite u take so long 2 reply i thk its more toot than b4 so b prepared now wat shall i eat,0
1178,did he say how fantastic i am by any chance or anything need a bigger life lift as losing the will 2 live do you think i would be the first person 2 die from n v q,0
1179,just nw i came to hme da,0
1180,im outside islands head towards hard rock and youll run into me,0
1181,to day class is there are no class,0
1182,im in chennai velachery,0
1183,you flippin your shit yet,0
1184,k give me a sec breaking a ltgt at cstore,0
1185,am i that much bad to avoid like this,0
1186,yo you around just got my car back,0
1187,annoying isnt it,0
1188,goodmorning today i am late for ltgt min,0
1189,theres no point hangin on to mr not right if hes not makin u happy,0
1190,all will come alivebetter correct any good looking figure there itself,0
1191,in that case i guess ill see you at campus lodge,0
1192,were done,0
1193,come to my home for one last time i wont do anything trust me,0
1194,i was up all night too worrying about this appt its a shame we missed a girls night out with quizzes popcorn and you doing my hair,0
1195,sex up ur mobile with a free sexy pic of jordan just text babe to 88600 then every wk get a sexy celeb pocketbabecouk 4 more pics 16 3wk 087016248,1
1196,ok c ya,0
1197,you have 1 new voicemail please call 08719181503,1
1198,what he said is not the matter my mind saying some other matter is there,0
1199,he also knows about lunch menu only da i know,0
