id,Text,Spam
4451,urgent ur awarded a complimentary trip to eurodisinc trav acoentry41 or 1000 to claim txt dis to 87121 186150morefrmmob shracomorsglsuplt10 ls1 3aj,1
1283,am i the only one who doesnt stalk profiles,0
1673,glad to see your reply,0
726,the world is running and i am stillmaybe all are feeling the sameso be itor i have to admiti am madthen where is the correctionor let me call this is lifeand keep running with the worldmay be u r also runninglets run,0
3237,yes princess toledo,0
1928,dont give a monkeys wot they think and i certainly dont mind any friend of mineall that just dont sleep wiv that wud be annoyin,0
2007,cant take any major roles in community outreach you rock mel,0
4178,hes in lag thats just the sad part but we keep in touch thanks to skype,0
2792,uve bin awarded 50 to play 4 instant cash call 08715203028 to claim every 9th player wins min 50500 optout 08718727870,1
4272,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0
4285,science tells that chocolate will melt under the sunlight please dont walk under the sunlight bcozi dont want to loss a sweet friend,0
1668,guess who spent all last night phasing in and out of the fourth dimension,0
368,updatenow xmas offer latest motorola sonyericsson nokia free bluetooth double mins 1000 txt on orange call mobileupd8 on 08000839402 or call2optoutf4q,1
5447,i am back good journey let me know if you need any of the receipts shall i tell you like the pendent,0
1799,can i get your opinion on something first,0
1438,i jus hope its true that missin me cos im really missin him you havent done anything to feel guilty about yet,0
4269,sorry im stil fucked after last nite went tobed at 430 got up 4 work at 630,0
4284,u can call now,0
321,coffee cake i guess,0
1294,da my birthdate in certificate is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret any way thanks for the wishes,0
3189,howz that persons story,0
1876,would you like to see my xxx pics they are so hot they were nearly banned in the uk,1
3912,shes good she was wondering if you wont say hi but shes smiling now so how are you coping with the long distance,0
322,merry christmas to you too babe i love ya kisses,0
3675,moji just informed me that you saved our lives thanks,0
5412,i ask if u meeting da ge tmr nite,0
406,yep the great loxahatchee xmas tree burning of ltgt starts in an hour,0
3722,yeah why not is the gang all ready,0
545,4 oclock at mine just to bash out a flat plan,0
3134,ive been barred from all b and q stores for lifethis twat in orange dungerees came up to me and asked if i wanted decking so i got the first punch in,0
2418,could you not read me my love i answered you,0
3265,so u gonna get deus ex,0
2478,i dnt wnt to tlk wid u,0
4079,hey sathya till now we dint meet not even a single time then how can i saw the situation sathya,0
3611,joys father is john then john is the of joys father if u ans ths you hav ltgt iq tis s ias question try to answer,0
4718,hey what happened u switch off ur cell d whole day this isnt good now if u do care give me a call tomorrow,0
4796,sorry that was my uncle ill keep in touch,0
2034,yes im small kid and boost is the secret of my energy,0
1006,umma did she say anything,0
419,free entry into our 250 weekly competition just text the word win to 80086 now 18 tc wwwtxttowincouk,1
4164,hows it going got any exciting karaoke type activities planned im debating whether to play football this eve feeling lazy though,0
135,sunshine quiz wkly q win a top sony dvd player if u know which country the algarve is in txt ansr to 82277 150 sptyrone,1
1621,friends that u can stay on fb chat with,0
3455,nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication it is very champlaxigating i think it is atrocious wotz ur opinion junna,0
4182,swhrt how u deyhope ur ok tot about u 2daylove n misstake care,0
4122,babe how goes that day what are you up to i miss you already my love loving kiss i hope everything goes well,0
989,geeee i miss you already you know your all i can think about fuck i cant wait till next year when we will be together loving kiss,0
5379,free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every wktxt great to 80878 httpwwwgr8prizescom 08715705022,1
5281,vikky come around lttimegt,0
3183,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends take cr da,0
1939,the fact that youre cleaning shows you know why im upset your priority is constantly what i want to do not what i need to do,0
3463,k i yan jiu liao sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb sun can go cine frm 1030 to 2 den hop to orc mrt 4 hip hop at 4,0
518,boltblue tones for 150p reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,1
1709,was doing my test earlier i appreciate you will call you tomorrow,0
2226,i prefer my free days tues wed fri oso can ask those workin lor,0
5014,u attend ur driving lesson how many times a wk n which day,0
2263,did you show him and wot did he say or could u not c him 4 dust,0
2529,mmmmm i loved waking to your words this morning i miss you too my love i hope your day goes well and you are happy i wait for us to be together again,0
3012,imagine life without me see how fast u are searching medont worry lm always there to disturb u goodnoon,0
775,i wil be there with in ltgt minutes got any space,0
2171,shop till u drop is it you either 10k 5k 500 cash or 100 travel voucher call now 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary,1
4215,i attended but nothing is there,0
2891,my battery is low babe,0
3700,sbut he had some luck2 catches put down,0
1971,you have won a guaranteed 200 award or even 1000 cashto claim ur award call free on 08000407165 18 2 stop getstop on 88222 php,1
3033,gonna let me know cos comes bak from holiday that day is coming dont4get2text me number,0
749,u are subscribed to the best mobile content service in the uk for 3 per 10 days until you send stop to 82324 helpline 08706091795,1
3666,huh 6 also cannot then only how many mistakes,0
4850,sthis will increase the chance of winning,0
4992,phony 350 award todays voda numbers ending xxxx are selected to receive a 350 award if you have a match please call 08712300220 quoting claim code 3100 standard rates app,1
2743,i dont know u and u dont know me send chat to 86688 now and lets find each other only 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 years or over,1
2466,they will pick up and drop in carso no problem,0
4207,important information 4 orange user 0796xxxxxx today is ur lucky day2 find out why log onto httpwwwurawinnercom theres a fantastic prizeawaiting you,1
1697,finish already yar they keep saying i mushy i so embarrassed ok,0
2459,kkhow is your sister kids,0
976,eh u send wrongly lar,0
4433,2mro i am not coming to gym machan goodnight,0
2338,aww you must be nearly deadwell jez iscoming over todo some workand that whilltake forever,0
1024,we still on for tonight,0
3222,its like that hotel dusk game i think you solve puzzles in a area thing,0
3389,so u workin overtime nigpun,0
2087,moji i love you more than words have a rich day,0
3630,meeting u is my work tel me when shall i do my work tomorrow,0
845,urgent call 09066350750 from your landline your complimentary 4 ibiza holiday or 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18,1
226,500 new mobiles from 2004 must go txt nokia to no 89545 collect yours todayfrom only 1 www4tcbiz 2optout 08718726270150gbpmtmsg18,1
5127,to the wonderful okors have a great month we cherish you guys and wish you well each day mojibiola,0
203,hello darlin ive finished college now so txt me when u finish if u can love kate xxx,0
3259,no but you told me you were going before you got drunk,0
5133,its still not working and this time i also tried adding zeros that was the savings the checking is ltgt,0
2351,yar else ill thk of all sorts of funny things,0
1260,honey boo im missing u,0
560,hi princess thank you for the pics you are very pretty how are you,0
1655,i was at bugis juz now wat but now im walking home oredi so late then reply i oso saw a top dat i like but din buy where r now,0
4142,leave it wif me lar wan to carry meh so heavy is da num 98321561 familiar to,0
556,ill have a look at the frying pan in case its cheap or a book perhaps no thats silly a frying pan isnt likely to be a book,0
2530,jay says hell put in ltgt,0
5394,all done all handed in dont know if mega shop in asda counts as celebration but thats what im doing,0
1982,sorry ill call later,0
1887,i think asking for a gym is the excuse for lazy people i jog,0
4115,thought we could go out for dinner ill treat you seem ok,0
5299,ill hand her my phone to chat wit u,0
3995,nimbomsons yep phone knows that one obviously cos thats a real word,0
4650,we are okay going to sleep now later,0
1925,hello they are going to the village pub at 8 so either come here or there accordingly ok,0
3200,7 lor change 2 suntec wat time u coming,0
2989,im there and i can see you but you cant see me maybe you should reboot ym i seen the buzz,0
2491,i have 2 docs appointments next week im tired of them shoving stuff up me ugh why couldnt i have had a normal body,0
2405,jesus christ bitch im trying to give you drugs answer your fucking phone,0
4708,wow so healthy old airport rd lor cant thk of anything else but ill b bathing my dog later,0
2999,don knowhe is watching film in computer,0
1213,ok then i will come to ur home after half an hour,0
2579,hey whats up u sleeping all morning,0
4223,plz note if anyone calling from a mobile co amp asks u to type ltgt or ltgt do not do so disconnect the callcoz it iz an attempt of terrorist to make use of the sim card no itz confirmd by nokia n motorola n has been verified by cnn ibn,0
1905,free entry in 2 a weekly comp for a chance to win an ipod txt pod to 80182 to get entry std txt rate tcs apply 08452810073 for details 18,1
3961,have a nice day my dear,0
1935,r u over scratching it,0
1169,lol now im after that hot air balloon,0
5543,armand says get your ass over to epsilon,0
4960,why didnt u call on your lunch,0
4265,den only weekdays got special price haiz cant eat liao cut nails oso muz wait until i finish drivin wat lunch still muz eat wat,0
1500,time n smile r the two crucial things in our life sometimes time makes us to forget smile and sometimes someones smile makes us to forget time gud noon,0
4629,please call our customer service representative on 0800 169 6031 between 10am9pm as you have won a guaranteed 1000 cash or 5000 prize,1
738,thanks for looking out for me i really appreciate,0
2747,r going 4 todays meeting,0
533,what todaysundaysunday is holidayso no work,0
2448,sorry ill call later,0
687,have you finished work yet,0
5483,urgent we are trying to contact you last weekends draw shows u have won a 1000 prize guaranteed call 09064017295 claim code k52 valid 12hrs 150p pm,1
3061,dear all as we know ltgt th is the ltgt th birthday of our loving gopalettan we are planning to give a small gift on that day those who like to participate in that you are welcome please contact our admin team for more details,0
4249,text pass to 69669 to collect your polyphonic ringtones normal gprs charges apply only enjoy your tones,1
5403,hi babe its me thanks for coming even though it didnt go that welli just wanted my bed hope to see you soon love and kisses xxx,0
4367,ujhhhhhhh computer shipped out with address to sandiago and parantella lane wtf poop,0
1883,ok finishing soon,0
4244,show ur colours euro 2004 241 offer get an england flag 3lions tone on ur phone click on the following service message for info,1
129,are you there in room,0
3294,dear good morning how you feeling dear,0
5264,pls speak with me i wont ask anything other then you friendship,0
814,congratulations ur awarded either 500 of cd gift vouchers free entry 2 our 100 weekly draw txt music to 87066 tncs wwwldewcom1win150ppmx3age16,1
426,send this to ur friends and receive something about ur voice how is my speaking expression 1childish 2naughty 3sentiment 4rowdy 5ful of attitude 6romantic 7shy 8attractive 9funny ltgt irritating ltgt lovable reply me,0
5044,jamster to get your free wallpaper text heart to 88888 now tc apply 16 only need help call 08701213186,1
4527,cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor then he started guessing who i was wif n he finally guessed darren lor,0
790,5 free top polyphonic tones call 087018728737 national rate get a toppoly tune sent every week just text subpoly to 81618 3 per pole unsub 08718727870,1
853,i am real baby i want to bring out your inner tigress,0
2429,do you think i can move ltgt in a week,0
4476,want explicit sex in 30 secs ring 02073162414 now costs 20pmin,1
5035,was really good to see you the other day dudette been missing you,0
1346,were somewhere on fredericksburg,0
3705,how is my boy no sweet words left for me this morning sighs how goes you day my love did you start your studying,0
512,8 at the latest gs still there if you can scrounge up some ammo and want to give the new ak a try,0
1499,im putting it on now it should be ready for lttimegt,0
3074,ok lor but buy wat,0
1973,enjoy ur life good night,0
2912,how do you guys go to see movies on your side,0
3507,life alle moneeppolum oru pole allalo,0
3861,win the newest harry potter and the order of the phoenix book 5 reply harry answer 5 questions chance to be the first among readers,1
42,did i forget to tell you i want you i need you i crave you but most of all i love you my sweet arabian steed mmmmmm yummy,0
3685,when did i use soc i use it only at home dunno how 2 type it in word ar,0
1679,lol where do u come up with these ideas,0
3619,sorry sent blank msg again yup but trying 2 do some serious studying now,0
3949,sorry went to bed early nightnight,0
3013,hm good morning headache anyone,0
2986,he said that he had a right giggle when he saw u again you would possibly be the first person2die from nvq but think how much you could for,0
944,how about getting in touch with folks waiting for company just txt back your name and age to opt in enjoy the community 150psms,1
3320,im freezing and craving ice fml,0
3506,will you be here for food,0
1282,oh ho is this the first time u use these type of words,0
5460,if you hear a loud scream in about ltgt minutes its cause my gyno will be shoving things up me that dont belong,0
2908,helloooo wake up sweet morning welcomes you enjoy this day with full of joy gud mrng,0
4919,this is the 2nd time we have tried 2 contact u u have won the 750 pound prize 2 claim is easy call 08712101358 now only 10p per min btnationalrate,1
4704,anytime,0
592,for ur chance to win a 250 wkly shopping spree txt shop to 80878 tscs wwwtxt2shopcom custcare 08715705022 1x150pwk,1
1573,near kalainar tv officethenampet,0
5328,wishing you a wonderful week,0
3760,lol no ouch but wish id stayed out a bit longer,0
2267,i cant pick the phone right now pls send a message,0
3422,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a 1500 bonus prize call 09066368470,1
81,sorry ill call later,0
2702,feb ltgt is i love u day send dis to all ur valued frnds evn me if 3 comes back ull gt married d person u luv if u ignore dis u will lose ur luv 4 evr,0
4723,yup anything lor if u dun wan its ok,0
1787,i dun believe u i thk u told him,0
2369,v nice off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census busy transcribing,0
2200,im in a movie call me 4 wat,0
4379,how much is torch in 9ja,0
3481,be sure to check your yahoo email we sent photos yesterday,0
1587,i was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here that ltgt dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives every dime so for me to expect anything from you is not practical something like that,0
4069,you are being contacted by our dating service by someone you know to find out who it is call from your mobile or landline 09064017305 pobox75ldns7,1
1947,can call me at 1010 to make sure dat ive woken up,0
399,you are always putting your business out there you put pictures of your ass on facebook you are one of the most open people ive ever met why would i think a picture of your room would hurt you make you feel violated,0
1043,im in class will holla later,0
2550,honestly ive just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out,0
387,it took mr owl 3 licks,0
2363,hi im sorry i missed your call can you pls call back,0
3899,no thank you youve been wonderful,0
39,anything lor u decide,0
1272,sorry chikku my cell got some problem thts y i was nt able to reply u or msg u,0
3337,sorry got a late start were on the way,0
1744,ey calm downon theacusations itxt u cos iwana know wotu r doin at thewend haventcn u in agesring me if ur up4 nething satlove j xxx,0
1806,the bus leaves at ltgt,0
1692,sunshine quiz wkly q win a top sony dvd player if u know which country the algarve is in txt ansr to 82277 150 sptyrone,1
4737,oh kafter that placement there ah,0
4595,its ok i wun b angry msg u aft i come home tonight,0
5310,jolly good by the way will give u tickets for sat eve 730 speak before then x,0
5407,dear are you angry i was busy dear,0
1817,sian aft meeting supervisor got work 2 do liao u working now,0
3233,no plm i will come da on the way,0
134,first answer my question,0
572,yar lor wait 4 my mum 2 finish sch then have lunch lor i whole morning stay at home clean my room now my room quite clean hee,0
1479,why you keeping me away like this,0
3331,sac will score big hundredhe is set batsman,0
759,faith makes things possiblehope makes things worklove makes things beautifulmay you have all three this christmasmerry christmas,0
4505,stupidits not possible,0
4473,wa u so efficient gee thanx,0
830,sorry light turned green i meant another friend wanted ltgt worth but he may not be around,0
1333,good morning plz call me sir,0
3715,if i not meeting all rite then ill go home lor if dun feel like comin its ok,0
3793,twinks bears scallies skins and jocks are calling now dont miss the weekends fun call 08712466669 at 10pmin 2 stop texts call 08712460324nat rate,1
306,sms ac blind date 4u rodds1 is 21m from aberdeen united kingdom check him out httpimg sms acwicmb3cktz8r74 no blind dates send hide,1
340,sorry ill call later,0
2095,final chance claim ur 150 worth of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz 300 subs 16,1
5155,like ltgt same question,0
1568,i am late i will be there at,0
1343,just chill for another 6hrs if you could sleep the pain is not a surgical emergency so see how it unfolds okay,0
3733,isnt frnd a necesity in life imagine urself witout a frnd hwd u feel at ur colleg watll u do wth ur cell wat abt functions thnk abt events espell cared missed amp irritated u 4wrd it to all those dearloving frnds wthout whom u cant live i jst did it takecare goodmorning,0
3558,ok lor im in town now lei,0
1221,true it is passable and if you get a high score and apply for phd you get 5years of salary so it makes life easier,0
1200,al he does is moan at me if n e thin goes wrong its my faultal de arguments r my faultfed up of him of himso y bother hav 2go thanxxx,0
3319,no worries hope photo shoot went well have a spiffing fun at workage,0
4818,anything is valuable in only 2 situations first before getting it second after loosing it,0
4711,haha awesome i might need to take you up on that what you doin tonight,0
4031,anyway many good evenings to u s,0
5146,aiyar u so poor thing i give u my support k jia you ill think of u,0
747,dunno he jus say go lido same time 930,0
4835,new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction,1
3382,just finished missing you plenty,0
2038,you can jot down things you want to remember later,0
4326,i am not having her number sir,0
5276,oh yeah clearly its my fault,0
3363,you only hate me you can call any but you didnt accept even a single call of mine or even you messaged,0
118,you are a winner u have been specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910pmin 18,1
2035,im gonna miss u so much,0
4614,sorry da i gone mad so many pending works what to do,0
4930,just hopeing that wasnt too pissed up to remember and has gone off to his sisters or something,0
1523,are you angry with me what happen dear,0
3859,no but we found a diff farm shop to buy some cheese on way back now can i call in,0
1521,check wid corect speling ie sarcasm,0
3891,unlimited texts limited minutes,0
4689,eatin my lunch,0
2892,shuhui has bought rons present its a swatch watch,0
3894,urgent this is our 2nd attempt to contact u your 900 prize from yesterday is still awaiting collection to claim call now 09061702893 acl03530150pm,1
1654,for ur chance to win a 250 cash every wk txt action to 80608 tscs wwwmovietriviatv custcare 08712405022 1x150pwk,1
1921,yar i wanted 2 scold u yest but late already i where got zhong se qing you if u ask me b4 he ask me then ill go out w u all lor n u still can act so real,0
1604,ok pa nothing problem,0
1390,oh ki think most of wi and nz players unsold,0
4632,everybody had fun this evening miss you,0
4360,our dating service has been asked 2 contact u by someone shy call 09058091870 now all will be revealed pobox84 m26 3uz 150p,1
4041,i cant pick the phone right now pls send a message,0
4444,dear i am not denying your words please,0
5527,private your 2003 account statement for shows 800 unredeemed sim points call 08718738001 identifier code 49557 expires 261104,1
4463,thanks again for your reply today when is ur visa coming in and r u still buying the gucci and bags my sister things are not easy uncle john also has his own bills so i really need to think about how to make my own money later sha,0
208,as i entered my cabin my pa said happy bday boss i felt special she askd me 4 lunch after lunch she invited me to her apartment we went there,0
5559,sorry ill call later,0
2220,nice talking to you please dont forget my pix i want to see all of you,0
1622,fuck babe i miss you sooooo much i wish you were here to sleep with me my bed is so lonely i go now to sleep to dream of you my love,0
341,u calling me right call my hand phone,0
4238,u can win 100 of music gift vouchers every week starting now txt the word draw to 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription,1
3523,hey are you going to quit soon xuhui and i working till end of the month,0
5145,im in office now dawhere are you,0
2756,ok chinese food on its way when i get fat youre paying for my lipo,0
4386,thanks honey but still havent heard anything i will leave it a bit longer so not 2 crowd him and will try later great advice thanks hope cardiff is still there,0
4800,just come home i dont want u to be miserable,0
5364,i think your mentor is but not 100 percent sure,0
3820,74355 xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc,1
3448,mon okie lor haha best is cheap n gd food la ex oso okie depends on whether wana eat western or chinese food den which u prefer,0
4185,sorry ill call later in meeting,0
4082,sir good morning hope you had a good weekend i called to let you know that i was able to raise ltgt from my dad he however said he would make the rest available by mid feb this amount is still quite short and i was hoping you would help do have a good day abiola,0
1433,my painful personal thought i always try to keep everybody happy all the time but nobody recognises me when i am alone,0
3066,ok how many should i buy,0
3197,great p diddy is my neighbor and comes for toothpaste every morning,0
269,ur ringtone service has changed 25 free credits go to club4mobilescom to choose content now stop txt club stop to 87070 150pwk club4 po box1146 mk45 2wt,1
745,ok there may be a free gym about,0
864,sorry i guess whenever i can get a hold of my connections maybe an hour or two ill text you,0
1752,got itmail panren paru,0
2771,burger king wanna play footy at a top stadium get 2 burger king before 1st sept and go large or super with cocacola and walk out a winner,1
2313,congratulations thanks to a good friend u have won the 2000 xmas prize 2 claim is easy just call 08718726971 now only 10p per minute btnationalrate,1
4261,sad story of a man last week was my bday my wife didnt wish me my parents forgot n so did my kids i went to work even my colleagues did not wish,0
1091,goodmorning today i am late for ltdecimalgt min,0
3582,have a lovely night and when you wake up to see this message i hope you smile knowing all is as should be have a great morning,0
3710,free top ringtone sub to weekly ringtoneget 1st week freesend subpoly to 816183 per weekstop sms08718727870,1
1854,this is the 2nd time we have tried 2 contact u u have won the 750 pound prize 2 claim is easy call 08718726970 now only 10p per min btnationalrate,1
2750,send his number and give reply tomorrow morning for why you said that to him like that ok,0
2711,sorry de i went to shop,0
401,hmmmkbut i want to change the field quickly dai wanna get system administrator or network administrator,0
3071,ay wana meet on sat wkg on sat,0
3301,honeybee said im d sweetest in d world god laughed amp said waitu havnt met d person reading this msg moral even god can crack jokes gmgngegn,0
2225,thanks for your ringtone order ref number k718 your mobile will be charged 450 should your tone not arrive please call customer services on 09065069120,1
2143,alright took the morphine back in yo,0
4793,send me your resume,0
4488,have good weekend,0
959,welp apparently he retired,0
1694,weightloss no more girl friends make loads of money on ebay or something and give thanks to god,0
1728,alrite hunnywot u up 2 2nite didnt end up goin down town jus da pub instead jus chillin at da mo in me bedroomlove jen xxx,0
3165,this is the 2nd time we have tried to contact u u have won the 1450 prize to claim just call 09053750005 b4 310303 tcsstop sms 08718725756 140ppm,1
5498,sms services for your inclusive text credits pls goto wwwcomuknet login 3qxj9 unsubscribe with stop no extra charge help 08702840625comuk 220cm2 9ae,1
557,o well uv causes mutations sunscreen is like essential thesedays,0
4328,that seems unnecessarily hostile,0
4846,you have won as a valued vodafone customer our computer has picked you to win a 150 prize to collect is easy just call 09061743386,1
2777,we confirm eating at esplanade,0
167,i place all ur points on e cultures module already,0
5144,hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love kate,0
4719,k will do addie amp i are doing some art so ill be here when you get home,0
1042,today am going to college so am not able to atten the class,0
1004,yeshe is really greatbhaji told kallis best cricketer after sachin in worldvery tough to get out,0
2836,u sick still can go shopping,0
311,where are the garage keys they arent on the bookshelf,0
3150,cheers u tex mecause u werebored yeah okden hunny r uin wk satsounds likeyour havin gr8fun j keep updat countinlots of loveme xxxxx,0
2807,i think its all still in my car,0
1157,sorry man accidentally left my phone on silent last night and didnt check it til i got up,0
1795,you bad girl i can still remember them,0
2661,ok,0
1914,for real tho this sucks i cant even cook my whole electricity is out and im hungry,0
2223,i notice you like looking in the shit mirror youre turning into a right freak,0
693,sorry to trouble u again can buy 4d for my dad again 1405 1680 1843 all 2 big 1 small sat n sun thanx,0
1278,can do lor,0
4196,can not use foreign stamps in this country,0
3201,no deam seeing in online shop so that i asked,0
3918,ok c u then,0
4735,good morning my dear shijutta have a great amp successful day,0
4044,what time do u get out,0
5357,tell me something thats okay,0
2607,hello ucall wen u finish wrki fancy meetin up wiv u all tonite as i need a break from dabooks did 4 hrs last nite2 today of wrk,0
4167,dear voucher holder to claim this weeks offer at your pc please go to httpwwwwtlpcouktext tscs apply,1
84,you will be in the place of that man,0
1620,the 2 oz guy is being kinda flaky but one friend is interested in picking up ltgt worth tonight if possible,0
1932,carry on not disturbing both of you,0
312,today is accept dayu accept me as brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy,0
3102,tessypls do me a favor pls convey my birthday wishes to nimyapls dnt forget it today is her birthday shijas,0
4744,ya very nice be ready on thursday,0
4577,not directly behind abt 4 rows behind,0
2316,also that chat was awesome but dont make it regular unless you can see her in person,0
2186,i know a few people i can hit up and fuck to the yes,0
3346,oh great ill disturb him more so that we can talk,0
2475,ok lor wat time finish,0
3885,gumbys has a special where a ltgt cheese pizza is 2 so i know what were doin tonight,0
3589,our ride equally uneventful not too many of those pesky cyclists around at that time of night,0
3606,hey morning what you come to ask pa,0
4707,hey anyway i have to,0
2761,can meh thgt some will clash really ah i dun mind i dun seen to have lost any weight gee,0
2843,ok thanx,0
1076,aight ill get on fb in a couple minutes,0
840,we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call 08000930705 or reply for delivery wed,1
2757,we r outside already,0
4870,watching cartoon listening music amp at eve had to go temple amp church what about u,0
2544,aiyo please got time meh,0
1180,im outside islands head towards hard rock and youll run into me,0
536,ive not called you in a while this is hoping it was l8r malaria and that you know that we miss you guys i miss bani big so pls give her my love especially have a great day,0
890,you unbelievable faglord,0
816,u were outbid by simonwatson5120 on the shinco dvd plyr 2 bid again visit sms acsmsrewards 2 end bid notifications reply end out,1
217,finally the match heading towards draw as your prediction,0
4109,hot live fantasies call now 08707500020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a national rate call,1
2234,nothing just getting msgs by dis name wit different nos,0
5148,get your garden ready for summer with a free selection of summer bulbs and seeds worth 3350 only with the scotsman this saturday to stop go2 notxtcouk,1
550,wait ltgt min,0
1450,as a registered optin subscriber ur draw 4 100 gift voucher will be entered on receipt of a correct ans to 80062 whats no1 in the bbc charts,1
4666,mum not going robinson already,0
20,england v macedonia dont miss the goalsteam news txt ur national team to 87077 eg england to 87077 trywales scotland 4txt120 poboxox36504w45wq 16,1
1220,kkim also finewhen will you complete the course,0
2669,why de you looking good only,0
103,im still looking for a car to buy and have not gone 4the driving test yet,0
5181,babe i fucking love you too you know fuck it was so good to hear your voice i so need that i crave it i cant get enough i adore you ahmad kisses,0
3297,dunno lei all decide lor how abt leona oops i tot ben is going n i msg him,0
4055,i was slept that timeyou there,0
3909,no that just means you have a fat head,0
5039,you didnt hear it from me,0
159,hello my love what are you doing did you get to that interview today are you you happy are you being a good boy do you think of meare you missing me,0
3414,no she didnt i will search online and let you know,0
2948,make that 3 4 fucks sake x,0
3433,yeah if we do have to get a random dude we need to change our info sheets to party ltgt 7 never study just to be safe,0
2534,yup ok,0
4331,1appledayno doctor 1tulsi leafdayno cancer 1lemondayno fat 1cup milkdayno bone problms 3 litres watrdayno diseases snd ths 2 whom u care,0
4700,don no dawhats you plan,0
5184,fuuuuck i need to stop sleepin sup,0
714,08714712388 between 10am7pm cost 10p,1
351,just checking in on you really do miss seeing jeremiah do have a great month,0
4952,hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored and james has been farting at me all night,0
435,booked ticket for pongal,0
4046,yes my reg is ciao,0
819,also are you bringing galileo or dobby,0
1778,call freephone 0800 542 0578 now,1
4233,u really pig leh sleep so much my dad wake me up at 10 smth 2 eat lunch today,0
2727,no but well do medical missions to nigeria,0
4168,well if im that desperate ill just call armand again,0
1810,aiyo a bit pai seh noe scared he dun rem who i am then die hee but he become better lookin oredi leh,0
3816,can dunno wat to get 4 her,0
4602,hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,0
1445,free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or 250 cash every wk txt pod to 84128 tscs wwwtextpodnet custcare 08712405020,1
4131,me im not workin once i get job,0
3109,hi happy new year i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is thanks,0
3518,well i was about to give up cos they all said no they didnt do one nighters i persevered and found one but it is very cheap so i apologise in advance it is just somewhere to sleep isnt it,0
1124,okok okthenwhats ur todays plan,0
1943,well done your 4 costa del sol holiday or 5000 await collection call 09050090044 now toclaim sae tcs pobox334 stockport sk38xh cost150pm max10mins,1
5088,good morning im suffering from fever and dysentry will not be able to come to office today,0
4199,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates wwwgetzedcouk pobox 36504 w45wq norm150ptone 16,1
4016,sorry i cant text amp drive coherently see you in twenty,0
3655,it has issues right now ill fix for her by tomorrow,0
3624,goin to workout lor muz lose e fats,0
5297,are u coming to the funeral home,0
4139,just got to ltgt,0
4169,are you at work right now,0
4798,urgent this is our 2nd attempt to contact u your 900 prize from yesterday is still awaiting collection to claim call now 09061702893,1
2645,hi you just spoke to maneesha v wed like to know if you were satisfied with the experience reply toll free with yes or no,0
1773,watching tv now i got new job,0
2274,haha awesome ive been to 4u a couple times who alls coming,0
961,where,0
1504,don no dawhats you plan,0
2806,lil fever now fine,0
1161,yun buying but school got offer 2000 plus only,0
1375,bears pic nick and tom pete and dick in fact all types try gay chat with photo upload call 08718730666 10pmin 2 stop texts call 08712460324,1
2481,sppok up ur mob with a halloween collection of nokia logopic message plus a free eerie tone txt card spook to 8007,1
247,too late i said i have the website i didnt i have or dont have the slippers,0
5156,my new years eve was ok i went to a party with my boyfriend who is this si then hey,0
648,do you mind if i ask what happened you dont have to say if it is uncomfortable,0
4088,lemme know when youre here,0
993,hi im having the most relaxing time ever we have to get up at 7am every day was the party good the other night i get home tomorrow at 5ish,0
